totalsum,number_stops,percentage_overlap,number_clusters,avg_distance_points_to_centroid,max_distance_points_to_centroid,min_distance_points_to_centroid,amount_noise_points,Max_to_depot,Min_to_depot,vehicle_cap,real_km_order,chosen_company,chosen_candidate
1382.4821619517566,16,1.0,9,65.30030118794834,205.50158434609168,0.48200607719159455,7,139.99335083234908,12.77657895556526,3,66.59262907343417,Modern Networks,Dynamic Ventures
2582.086486592948,26,0.8,17,71.0248479292653,193.37863585254308,4.155233573141644,7,143.68314269548637,28.1145644300613,11,43.73288088454368,Global Corporation,Green Networks
2825.216953747636,26,1.0,12,72.58095015106383,167.33305889640178,2.8438577558874467,7,163.4990131641021,20.58127881413004,9,53.29646152581385,Visionary Enterprises,Green Technologies
1975.2235122933573,18,1.0,12,68.6122256536732,177.69046192460343,4.013738671936947,10,154.83390853925144,33.54203282313501,14,56.028151494160106,Global Networks,Modern Industries
1030.006645618799,15,0.875,11,64.11506967693141,177.61558576256445,1.0295750517852509,6,154.37356142623568,10.488612467296166,19,44.68671088920224,NextGen Group,Pioneer Industries
1624.763418157442,15,0.75,19,63.787394601257915,190.30025071833364,0.0,9,108.22393288232786,19.800771546338275,20,42.387457437584594,Pioneer Ventures,Green Enterprises
1425.0300038241774,14,1.0,16,43.19880233826199,168.36849790041242,0.042898620720888854,13,141.8369501526839,17.972458468755185,16,40.58152213028457,NextGen Corporation,Elite Ventures
1508.0656549909615,15,0.8571428571428571,11,66.08834949394529,195.37566577041696,2.8172755095715347,7,154.37356142623568,32.6910677949677,8,57.90914782685779,Dynamic Corporation,NextGen Group
1780.318011125879,18,0.8,20,66.14773615876929,169.42015989124812,4.072036005522237,3,163.4990131641021,36.675356699256646,7,55.067900478682596,Green Technologies,Global Partners
1535.5926515546969,17,1.0,9,68.99180362136285,179.84259926540474,3.6455614355123256,4,147.15885605464854,28.427034226055046,17,55.96374793082223,Elite Group,Modern Ventures
1057.0492641392502,11,1.0,12,47.52197980334709,182.8426346069881,1.5450221991385966,10,108.22393288232786,20.900704957341016,19,51.74015009638051,Elite Ventures,Green Enterprises
